Invoice No.,Vendor Name,Address,Phone No,Mail,Date,Item/Material Name,Quantity,Unit,Unit Price,Tax Amount,Total Price,Payment Terms,Status,Due Date
INV000809,BeverageBay,"514 Moore Alley Suite 828, Port Colleenhaven, PA 26572",6465559911,praviiabi@gmail.com,08-10-2024,Lemon,14,pieces,24.7,20.72,366.52,Net 15,Approved,23-10-2024
INV000810,DessertCart,"433 Jill Springs, New Roberttown, CO 29158",9175552233,praviiabi@gmail.com,18-03-2024,Lettuce,127,kg,13.71,53.02,1794.19,Net 15,Approved,02-04-2024
INV000811,OilWell Traders,"341 Michelle Light, Shawnstad, GA 49021",4155557832,praviiabi@gmail.com,12-10-2024,Flour,38,kg,20.63,75.97,859.91,Net 60,Rejected,11-12-2024
INV000812,Organic Fruits Co.,"192 Frank Light Suite 835, East Lydiamouth, MO 35594",8185553300,praviiabi@gmail.com,26-02-2025,Bacon,140,kg,20.64,160.2,3049.8,Net 15,Approved,13-03-2025
INV000813,DessertCart,"433 Jill Springs, New Roberttown, CO 29158",9175552233,praviiabi@gmail.com,15-05-2025,Tomatoes,148,kg,2.85,50.36,472.16,Net 30,Rejected,14-06-2025
INV000814,MeatMaster Co,"71822 Arroyo Expressway, Allisonchester, IL 71187",3235552290,praviiabi@gmail.com,05-10-2024,Sugar,50,kg,3.37,12.79,181.29,Net 30,Approved,04-11-2024
INV000815,OilWell Traders,"341 Michelle Light, Shawnstad, GA 49021",4155557832,praviiabi@gmail.com,17-02-2024,Bread,48,pieces,2.63,6.36,132.6,Net 15,Rejected,03-03-2024
INV000816,DessertCart,"433 Jill Springs, New Roberttown, CO 29158",9175552233,praviiabi@gmail.com,05-11-2024,Ice Cream Base,58,liters,5.86,14.24,354.12,Net 60,Approved,04-01-2025
INV000817,FreshFarm Produce,"386 Shane Harbors, Port Lindachester, MA 36922",2125551034,praviiabi@gmail.com,02-08-2024,Tomatoes,149,kg,20.21,213.16,3224.45,Net 30,Approved,01-09-2024
INV000818,Golden Grains,"16155 Roman Stream Suite 816, New Kellystad, OK 25704",3125556754,praviiabi@gmail.com,27-05-2024,Green Peas,19,kg,22.73,33.8,465.67,Net 30,Approved,26-06-2024
INV000819,DessertCart,"433 Jill Springs, New Roberttown, CO 29158",9175552233,praviiabi@gmail.com,04-04-2024,Ginger,47,kg,24.92,51.71,1222.95,Net 30,Approved,04-05-2024
INV000820,BeverageBay,"514 Moore Alley Suite 828, Port Colleenhaven, PA 26572",6465559911,praviiabi@gmail.com,19-12-2024,Cooking Oil,59,liters,5.92,1425.14,1774.42,Net 60,Approved,17-02-2025
INV000821,BeverageBay,"514 Moore Alley Suite 828, Port Colleenhaven, PA 26572",6465559911,praviiabi@gmail.com,12-03-2024,Olive Oil,106,liters,17.22,57.87,1883.19,Net 45,Rejected,26-04-2024
INV000822,MeatMaster Co,"71822 Arroyo Expressway, Allisonchester, IL 71187",3235552290,praviiabi@gmail.com,29-05-2025,Cooking Oil,14,liters,7.29,8.43,110.49,Net 45,Approved,13-07-2025
INV000823,SpiceHub,"76724 John Points Suite 969, Coxberg, NY 65187",4085559921,praviiabi@gmail.com,13-06-2024,Wheat,105,kg,12,78.75,1338.75,Net 60,Approved,12-08-2024
INV000824,MeatMaster Co,"71822 Arroyo Expressway, Allisonchester, IL 71187",3235552290,praviiabi@gmail.com,13-05-2025,Bell Pepper,114,kg,18.9,65.91,2220.51,Net 45,Approved,27-06-2025
INV000825,DessertCart,"433 Jill Springs, New Roberttown, CO 29158",9175552233,praviiabi@gmail.com,11-05-2025,Lemon,128,pieces,1.25,3.82,163.82,Net 30,Approved,10-06-2025
INV000826,OilWell Traders,"341 Michelle Light, Shawnstad, GA 49021",4155557832,praviiabi@gmail.com,08-04-2025,Garlic,28,kg,6.71,7.85,195.73,Net 45,Pending,23-05-2025
INV000827,DessertCart,"433 Jill Springs, New Roberttown, CO 29158",9175552233,praviiabi@gmail.com,17-01-2024,Salt,131,kg,3.11,21.34,428.75,Net 60,Approved,17-03-2024
INV000828,SeaCatch Ltd.,"22691 James Mountain, Tashatown, TX 94967",7135558321,praviiabi@gmail.com,09-02-2024,Mutton,106,kg,8.94,109.39,1057.03,Net 45,Approved,25-03-2024
INV000829,SpiceHub,"76724 John Points Suite 969, Coxberg, NY 65187",4085559921,praviiabi@gmail.com,16-09-2024,Cheese,115,kg,2.68,13.69,321.89,Net 15,Approved,01-10-2024
INV000830,Golden Grains,"16155 Roman Stream Suite 816, New Kellystad, OK 25704",3125556754,praviiabi@gmail.com,08-07-2024,Cheese,30,kg,12.84,11.09,396.29,Net 15,Approved,23-07-2024
INV000831,OilWell Traders,"341 Michelle Light, Shawnstad, GA 49021",4155557832,praviiabi@gmail.com,07-04-2024,Onions,74,kg,24.33,90.86,1891.28,Net 45,Approved,22-05-2024
INV000832,OilWell Traders,"341 Michelle Light, Shawnstad, GA 49021",4155557832,praviiabi@gmail.com,14-03-2025,Spinach,18,kg,8.04,10.9,155.62,Net 30,Rejected,13-04-2025
INV000833,Dairy Delights,"809 Burns Creek, Natashaport, IA 08093",6465551188,praviiabi@gmail.com,08-06-2024,Yogurt,57,kg,4.96,30.05,312.77,Net 45,Approved,23-07-2024
INV000834,MeatMaster Co,"71822 Arroyo Expressway, Allisonchester, IL 71187",3235552290,praviiabi@gmail.com,23-02-2024,Paneer,137,kg,4.29,38.63,626.36,Net 15,Approved,09-03-2024
INV000835,Dairy Delights,"809 Burns Creek, Natashaport, IA 08093",6465551188,praviiabi@gmail.com,06-03-2025,Chili Powder,49,grams,1.79,2.89,90.6,Net 60,Pending,05-05-2025
INV000836,FreshFarm Produce,"386 Shane Harbors, Port Lindachester, MA 36922",2125551034,praviiabi@gmail.com,09-06-2024,Milk,141,liters,16.63,156.16,2500.99,Net 30,Approved,09-07-2024
INV000837,Unknown Vendor Co.,"2904 Vanessa Plains, Laurenville, TN 03880",(205)439-5024,praviiabi@gmail.com,31-03-2025,Ice Cream Base,1000,liters,14.02,1420.18,15440.18,Net 30,Approved,30-04-2025
INV000838,OilWell Traders,"341 Michelle Light, Shawnstad, GA 49021",4155557832,praviiabi@gmail.com,22-11-2024,Fish Fillet,7,kg,23.08,6.8,168.36,Net 45,Approved,06-01-2025
INV000839,SeaCatch Ltd.,"22691 James Mountain, Tashatown, TX 94967",7135558321,praviiabi@gmail.com,12-02-2025,Onions,64,kg,20.03,82.27,1364.19,Net 45,Approved,29-03-2025
INV000840,Organic Fruits Co.,"192 Frank Light Suite 835, East Lydiamouth, MO 35594",8185553300,praviiabi@gmail.com,29-03-2024,Wheat,39,kg,22.5,46.34,923.84,Net 45,Rejected,13-05-2024
INV000841,BeverageBay,"514 Moore Alley Suite 828, Port Colleenhaven, PA 26572",6465559911,praviiabi@gmail.com,19-02-2024,Garlic,113,kg,7.96,97.91,997.39,Net 30,Approved,20-03-2024
INV000842,Organic Fruits Co.,"192 Frank Light Suite 835, East Lydiamouth, MO 35594",8185553300,praviiabi@gmail.com,04-01-2025,Soft Drink Syrup,72,liters,3.58,7.49,265.25,Net 60,Approved,05-03-2025
INV000843,MeatMaster Co,"71822 Arroyo Expressway, Allisonchester, IL 71187",3235552290,praviiabi@gmail.com,14-12-2024,Green Peas,124,kg,9.43,34.06,1203.38,Net 15,Approved,29-12-2024
INV000844,OilWell Traders,"341 Michelle Light, Shawnstad, GA 49021",4155557832,praviiabi@gmail.com,08-10-2024,Turmeric,10,grams,2.43,1.59,25.89,Net 45,Approved,22-11-2024
INV000845,SpiceHub,"76724 John Points Suite 969, Coxberg, NY 65187",4085559921,praviiabi@gmail.com,02-02-2025,Bacon,94,kg,18.4,52.35,1781.95,Net 30,Approved,04-03-2025
INV000846,BeverageBay,"514 Moore Alley Suite 828, Port Colleenhaven, PA 26572",6465559911,praviiabi@gmail.com,06-04-2025,Cream,65,liters,15.13,71.2,1054.65,Net 15,Pending,21-04-2025
INV000847,BeverageBay,"514 Moore Alley Suite 828, Port Colleenhaven, PA 26572",6465559911,praviiabi@gmail.com,25-03-2024,Chicken Breast,94,kg,23.16,254.51,2431.55,Net 30,Approved,24-04-2024
INV000848,MeatMaster Co,"71822 Arroyo Expressway, Allisonchester, IL 71187",3235552290,praviiabi@gmail.com,17-12-2024,Lettuce,139,kg,15.56,214.67,2377.51,Net 60,Approved,15-02-2025
INV000849,Dairy Delights,"809 Burns Creek, Natashaport, IA 08093",6465551188,praviiabi@gmail.com,26-01-2025,Cheese,32,kg,16.21,10.73,529.45,Net 15,Approved,10-02-2025
INV000850,Golden Grains,"16155 Roman Stream Suite 816, New Kellystad, OK 25704",3125556754,praviiabi@gmail.com,21-06-2024,Cheese,113,kg,4.2,44.33,518.93,Net 30,Approved,21-07-2024
INV000851,MeatMaster Co,"71822 Arroyo Expressway, Allisonchester, IL 71187",3235552290,praviiabi@gmail.com,22-04-2025,Lemon,100,pieces,22.01,215.32,2416.32,Net 30,Approved,22-05-2025
INV000852,SpiceHub,"76724 John Points Suite 969, Coxberg, NY 65187",4085559921,praviiabi@gmail.com,03-02-2024,Vanilla Essence,52,ml,21.35,121.38,1231.58,Net 15,Approved,18-02-2024
INV000853,DessertCart,"433 Jill Springs, New Roberttown, CO 29158",9175552233,praviiabi@gmail.com,26-05-2025,Salt,107,kg,24.73,286.1,2932.21,Net 15,Rejected,10-06-2025
INV000854,FreshFarm Produce,"386 Shane Harbors, Port Lindachester, MA 36922",2125551034,praviiabi@gmail.com,09-02-2025,Cheese,69,kg,24.62,41.77,1740.55,Net 30,Approved,11-03-2025
INV000855,Organic Fruits Co.,"192 Frank Light Suite 835, East Lydiamouth, MO 35594",8185553300,praviiabi@gmail.com,22-08-2024,Black Pepper,101,grams,23.34,263.17,2620.51,Net 60,Approved,21-10-2024
INV000856,Golden Grains,"16155 Roman Stream Suite 816, New Kellystad, OK 25704",3125556754,praviiabi@gmail.com,21-12-2024,Milk,124,liters,6.14,19.05,780.41,Net 30,Approved,20-01-2025
INV000857,Organic Fruits Co.,"192 Frank Light Suite 835, East Lydiamouth, MO 35594",8185553300,praviiabi@gmail.com,14-05-2025,Flour,79,kg,8.62,32.65,713.63,Net 45,Approved,28-06-2025
INV000858,SpiceHub,"76724 John Points Suite 969, Coxberg, NY 65187",4085559921,praviiabi@gmail.com,25-01-2024,Banana,58,kg,12.79,37.87,779.69,Net 60,Approved,25-03-2024
INV000859,Golden Grains,"16155 Roman Stream Suite 816, New Kellystad, OK 25704",3125556754,praviiabi@gmail.com,17-02-2024,Coriander,30,grams,20.38,1645.54,2256.94,Net 15,Rejected,03-03-2024
INV000860,Dairy Delights,"809 Burns Creek, Natashaport, IA 08093",6465551188,praviiabi@gmail.com,07-01-2025,Pasta,18,kg,19.21,18.4,364.18,Net 45,Approved,21-02-2025
INV000861,BeverageBay,"514 Moore Alley Suite 828, Port Colleenhaven, PA 26572",6465559911,praviiabi@gmail.com,07-11-2024,Mushrooms,55,kg,7.39,46.21,452.66,Net 15,Approved,22-11-2024
INV000862,SeaCatch Ltd.,"22691 James Mountain, Tashatown, TX 94967",7135558321,praviiabi@gmail.com,27-11-2024,Spinach,95,kg,3.04,29.85,318.65,Net 45,Approved,11-01-2025
INV000863,OilWell Traders,"341 Michelle Light, Shawnstad, GA 49021",4155557832,praviiabi@gmail.com,24-03-2024,Pasta,91,kg,3.37,29.78,336.45,Net 60,Approved,23-05-2024
INV000864,Dairy Delights,"809 Burns Creek, Natashaport, IA 08093",6465551188,praviiabi@gmail.com,15-01-2025,Lemon,116,pieces,5.34,64.09,683.53,Net 30,Approved,14-02-2025
INV000865,OilWell Traders,"341 Michelle Light, Shawnstad, GA 49021",4155557832,praviiabi@gmail.com,10-12-2024,Sugar,18,kg,11.76,18.31,229.99,Net 60,Rejected,08-02-2025
INV000866,SpiceHub,"76724 John Points Suite 969, Coxberg, NY 65187",4085559921,praviiabi@gmail.com,27-02-2024,Cheese,2,kg,11.4,2.57,25.37,Net 60,Approved,27-04-2024
INV000867,Dairy Delights,"809 Burns Creek, Natashaport, IA 08093",6465551188,praviiabi@gmail.com,03-03-2024,Pasta,26,kg,19.21,25.13,524.59,Net 15,Approved,18-03-2024
INV000868,OilWell Traders,"341 Michelle Light, Shawnstad, GA 49021",4155557832,praviiabi@gmail.com,07-09-2024,Onions,45,kg,12.03,24.99,566.34,Net 45,Approved,22-10-2024
INV000869,DessertCart,"433 Jill Springs, New Roberttown, CO 29158",9175552233,praviiabi@gmail.com,17-04-2025,Yogurt,52,kg,4.7,15.89,260.29,Net 45,Approved,01-06-2025
INV000870,SpiceHub,"76724 John Points Suite 969, Coxberg, NY 65187",4085559921,praviiabi@gmail.com,25-04-2024,Bell Pepper,139,kg,5.46,25.5,784.44,Net 60,Rejected,24-06-2024
INV000871,OilWell Traders,"341 Michelle Light, Shawnstad, GA 49021",4155557832,praviiabi@gmail.com,21-02-2024,Rice,115,kg,22.44,80.59,2661.19,Net 15,Approved,07-03-2024
INV000872,SpiceHub,"76724 John Points Suite 969, Coxberg, NY 65187",4085559921,praviiabi@gmail.com,08-04-2024,Mushrooms,139,kg,4.29,19.39,615.7,Net 60,Approved,07-06-2024
INV000873,BeverageBay,"514 Moore Alley Suite 828, Port Colleenhaven, PA 26572",6465559911,praviiabi@gmail.com,01-08-2024,Cumin,103,grams,10.37,121.48,1189.59,Net 15,Rejected,16-08-2024
INV000874,FreshFarm Produce,"386 Shane Harbors, Port Lindachester, MA 36922",2125551034,praviiabi@gmail.com,29-04-2025,Chili Powder,97,grams,21.37,99.68,2172.57,Net 15,Approved,14-05-2025
INV000875,SpiceHub,"76724 John Points Suite 969, Coxberg, NY 65187",4085559921,praviiabi@gmail.com,06-05-2025,Paneer,9,kg,5.2,3.59,50.39,Net 45,Approved,20-06-2025
INV000876,DessertCart,"433 Jill Springs, New Roberttown, CO 29158",9175552233,praviiabi@gmail.com,30-03-2025,Yogurt,80,kg,7.59,48.69,655.89,Net 45,Approved,14-05-2025
INV000877,OilWell Traders,"341 Michelle Light, Shawnstad, GA 49021",4155557832,praviiabi@gmail.com,01-03-2025,Black Pepper,124,grams,16.59,88.11,2145.27,Net 15,Approved,16-03-2025
INV000878,Golden Grains,"16155 Roman Stream Suite 816, New Kellystad, OK 25704",3125556754,praviiabi@gmail.com,09-09-2024,Yogurt,102,kg,5.41,63.83,615.65,Net 15,Approved,24-09-2024
INV000386,Golden Grains,"16155 Roman Stream Suite 816, New Kellystad, OK 25704",3125556754,praviiabi@gmail.com,30-09-2024,Sugar,43,kg,9.31,27.68,428.01,Net 15,Approved,15-10-2024
INV000880,FreshFarm Produce,"386 Shane Harbors, Port Lindachester, MA 36922",2125551034,praviiabi@gmail.com,09-04-2025,Cream,28,liters,5.39,15.24,166.16,Net 15,Pending,24-04-2025
INV000881,SeaCatch Ltd.,"22691 James Mountain, Tashatown, TX 94967",7135558321,praviiabi@gmail.com,16-02-2025,Bacon,32,kg,7.3,18.36,251.96,Net 30,Rejected,18-03-2025
INV000882,OilWell Traders,"341 Michelle Light, Shawnstad, GA 49021",4155557832,praviiabi@gmail.com,17-08-2024,Garlic,37,kg,7.59,33.23,314.06,Net 45,Approved,01-10-2024
INV000883,SpiceHub,"76724 John Points Suite 969, Coxberg, NY 65187",4085559921,praviiabi@gmail.com,18-12-2024,Yogurt,56,kg,12.15,1913.68,2594.08,Net 45,Approved,01-02-2025
INV000884,BeverageBay,"514 Moore Alley Suite 828, Port Colleenhaven, PA 26572",6465559911,praviiabi@gmail.com,27-01-2025,Ice Cream Base,32,liters,19.76,50.05,682.37,Net 60,Approved,28-03-2025
INV000885,DessertCart,"433 Jill Springs, New Roberttown, CO 29158",9175552233,praviiabi@gmail.com,15-04-2025,Chocolate Sauce,107,liters,21.74,195.2,2521.38,Net 15,Pending,30-04-2025
INV000886,SpiceHub,"76724 John Points Suite 969, Coxberg, NY 65187",4085559921,praviiabi@gmail.com,30-11-2024,Yogurt,66,kg,2.6,17.71,189.31,Net 15,Approved,15-12-2024
INV000887,OilWell Traders,"341 Michelle Light, Shawnstad, GA 49021",4155557832,praviiabi@gmail.com,18-03-2024,Mint Leaves,39,grams,2.26,10.08,98.22,Net 45,Approved,02-05-2024
INV000888,Organic Fruits Co.,"192 Frank Light Suite 835, East Lydiamouth, MO 35594",8185553300,praviiabi@gmail.com,29-03-2024,Coriander,82,grams,19.39,107.01,1696.99,Net 15,Approved,13-04-2024
INV000889,SeaCatch Ltd.,"22691 James Mountain, Tashatown, TX 94967",7135558321,praviiabi@gmail.com,23-05-2025,Wheat,122,kg,11.09,158.72,1511.7,Net 15,Pending,07-06-2025
INV000890,OilWell Traders,"341 Michelle Light, Shawnstad, GA 49021",4155557832,praviiabi@gmail.com,20-05-2025,Ice Cream Base,76,liters,15.9,111.89,1320.29,Net 30,Approved,19-06-2025
INV000891,Dairy Delights,"809 Burns Creek, Natashaport, IA 08093",6465551188,praviiabi@gmail.com,04-03-2025,Lemon,46,pieces,22.71,42.16,1086.82,Net 45,Approved,18-04-2025
INV000892,FreshFarm Produce,"386 Shane Harbors, Port Lindachester, MA 36922",2125551034,praviiabi@gmail.com,16-06-2024,Sugar,106,kg,7.33,42.09,819.07,Net 45,Approved,31-07-2024
INV000893,FreshFarm Produce,"386 Shane Harbors, Port Lindachester, MA 36922",2125551034,praviiabi@gmail.com,30-11-2024,Chili Powder,137,grams,18.76,295.36,2865.48,Net 30,Approved,30-12-2024
INV000894,SpiceHub,"76724 John Points Suite 969, Coxberg, NY 65187",4085559921,praviiabi@gmail.com,16-12-2024,Mutton,76,kg,3.61,13.05,287.41,Net 45,Approved,30-01-2025
INV000895,Golden Grains,"16155 Roman Stream Suite 816, New Kellystad, OK 25704",3125556754,praviiabi@gmail.com,26-06-2024,Lemon,15,pieces,24.19,39.2,402.05,Net 30,Approved,26-07-2024
INV000896,Organic Fruits Co.,"192 Frank Light Suite 835, East Lydiamouth, MO 35594",8185553300,praviiabi@gmail.com,17-11-2024,Flour,123,kg,8.62,119.08,1179.34,Net 15,Approved,02-12-2024
INV000897,DessertCart,"433 Jill Springs, New Roberttown, CO 29158",9175552233,praviiabi@gmail.com,20-09-2024,Potatoes,123,kg,4.94,35.51,643.13,Net 60,Approved,19-11-2024
INV000898,Dairy Delights,"809 Burns Creek, Natashaport, IA 08093",6465551188,praviiabi@gmail.com,18-12-2024,Ice Cream Base,79,liters,11.33,98.69,993.76,Net 15,Approved,02-01-2025
INV000899,Golden Grains,"16155 Roman Stream Suite 816, New Kellystad, OK 25704",3125556754,praviiabi@gmail.com,05-11-2024,Lettuce,18,kg,7.67,12.2,150.26,Net 30,Approved,05-12-2024
INV000900,OilWell Traders,"341 Michelle Light, Shawnstad, GA 49021",4155557832,praviiabi@gmail.com,19-11-2024,Soda Water,131,liters,11.55,40.89,1553.94,Net 30,Approved,19-12-2024
INV000901,Unknown Vendor Co.,"452 Jones Village Apt. 161, Lisaside, AR 77370",'+1-685-716-5604,praviiabi@gmail.com,14-03-2024,Banana,1000,kg,2.02,178.52,2198.52,Net 30,Approved,13-04-2024
INV000902,FreshFarm Produce,"386 Shane Harbors, Port Lindachester, MA 36922",2125551034,praviiabi@gmail.com,21-03-2024,Wheat,2,kg,2.57,0.2,5.34,Net 60,Approved,20-05-2024
INV000903,Golden Grains,"16155 Roman Stream Suite 816, New Kellystad, OK 25704",3125556754,praviiabi@gmail.com,24-03-2025,Green Peas,80,kg,23.21,190.71,2047.51,Net 45,Approved,08-05-2025
INV000904,OilWell Traders,"341 Michelle Light, Shawnstad, GA 49021",4155557832,praviiabi@gmail.com,29-01-2025,Olive Oil,39,liters,7.82,15.3,320.28,Net 30,Rejected,28-02-2025
INV000905,BeverageBay,"514 Moore Alley Suite 828, Port Colleenhaven, PA 26572",6465559911,praviiabi@gmail.com,14-06-2024,Butter,100,kg,11.56,35.4,1191.4,Net 15,Approved,29-06-2024
INV000906,Organic Fruits Co.,"192 Frank Light Suite 835, East Lydiamouth, MO 35594",8185553300,praviiabi@gmail.com,30-04-2024,Onions,85,kg,6.8,68.38,646.38,Net 45,Approved,14-06-2024
INV000907,OilWell Traders,"341 Michelle Light, Shawnstad, GA 49021",4155557832,praviiabi@gmail.com,25-05-2025,Rice,102,kg,1.28,6.57,137.13,Net 60,Pending,24-07-2025
INV000908,Dairy Delights,"809 Burns Creek, Natashaport, IA 08093",6465551188,praviiabi@gmail.com,09-01-2025,Garlic,139,kg,5.07,69.01,773.74,Net 45,Approved,23-02-2025
INV000909,SpiceHub,"76724 John Points Suite 969, Coxberg, NY 65187",4085559921,praviiabi@gmail.com,23-06-2024,Black Pepper,14,grams,3.65,5.62,56.72,Net 60,Rejected,22-08-2024
INV000910,BeverageBay,"514 Moore Alley Suite 828, Port Colleenhaven, PA 26572",6465559911,praviiabi@gmail.com,25-03-2024,Banana,23,kg,18.07,29.98,445.59,Net 60,Rejected,24-05-2024
INV000911,BeverageBay,"514 Moore Alley Suite 828, Port Colleenhaven, PA 26572",6465559911,praviiabi@gmail.com,28-09-2024,Green Peas,65,kg,6.39,30.13,445.48,Net 30,Approved,28-10-2024
INV000912,FreshFarm Produce,"386 Shane Harbors, Port Lindachester, MA 36922",2125551034,praviiabi@gmail.com,08-03-2025,Onions,113,kg,11.73,77.45,1402.94,Net 15,Approved,23-03-2025
INV000913,SeaCatch Ltd.,"22691 James Mountain, Tashatown, TX 94967",7135558321,praviiabi@gmail.com,12-10-2024,Pasta,16,kg,12.84,22.28,227.72,Net 15,Approved,27-10-2024
INV000914,Dairy Delights,"809 Burns Creek, Natashaport, IA 08093",6465551188,praviiabi@gmail.com,30-03-2024,Bacon,146,kg,14.61,196.26,2329.32,Net 15,Approved,14-04-2024
INV000915,Organic Fruits Co.,"192 Frank Light Suite 835, East Lydiamouth, MO 35594",8185553300,praviiabi@gmail.com,04-08-2024,Cream,51,liters,8.6,30.72,469.32,Net 30,Approved,03-09-2024
INV000916,DessertCart,"433 Jill Springs, New Roberttown, CO 29158",9175552233,praviiabi@gmail.com,21-03-2025,Pasta,24,kg,8.21,23.32,220.36,Net 15,Approved,05-04-2025
INV000917,BeverageBay,"514 Moore Alley Suite 828, Port Colleenhaven, PA 26572",6465559911,praviiabi@gmail.com,24-06-2024,Fish Fillet,42,kg,2.52,5.23,111.07,Net 15,Approved,09-07-2024
INV000918,SeaCatch Ltd.,"22691 James Mountain, Tashatown, TX 94967",7135558321,praviiabi@gmail.com,29-11-2024,Potatoes,55,kg,20.31,25.09,1142.14,Net 60,Approved,28-01-2025
INV000919,DessertCart,"433 Jill Springs, New Roberttown, CO 29158",9175552233,praviiabi@gmail.com,11-03-2025,Cheese,96,kg,11.37,43.66,1135.18,Net 30,Approved,10-04-2025
INV000920,BeverageBay,"514 Moore Alley Suite 828, Port Colleenhaven, PA 26572",6465559911,praviiabi@gmail.com,27-04-2025,Turmeric,134,grams,15.8,236.78,2353.98,Net 15,Pending,12-05-2025
INV000921,DessertCart,"433 Jill Springs, New Roberttown, CO 29158",9175552233,praviiabi@gmail.com,21-04-2025,Potatoes,135,kg,21.36,284.78,3168.38,Net 15,Approved,06-05-2025
INV000922,SpiceHub,"76724 John Points Suite 969, Coxberg, NY 65187",4085559921,praviiabi@gmail.com,14-05-2025,Mint Leaves,126,grams,24.71,200.46,3313.92,Net 45,Approved,28-06-2025
INV000923,BeverageBay,"514 Moore Alley Suite 828, Port Colleenhaven, PA 26572",6465559911,praviiabi@gmail.com,08-03-2025,Cumin,28,grams,24.75,21.93,714.93,Net 45,Approved,22-04-2025
INV000924,Unknown Vendor Co.,"24455 Howard Divide Suite 120, Lake Alyssafurt, MT 59961",625-945-9910x22901,praviiabi@gmail.com,21-01-2024,Coriander,95,grams,9.79,82.69,1012.74,Net 15,Approved,05-02-2024
INV000925,SeaCatch Ltd.,"22691 James Mountain, Tashatown, TX 94967",7135558321,praviiabi@gmail.com,29-05-2025,Vanilla Essence,19,ml,16.14,25.33,331.99,Net 30,Rejected,28-06-2025
INV000926,SeaCatch Ltd.,"22691 James Mountain, Tashatown, TX 94967",7135558321,praviiabi@gmail.com,25-11-2024,Chocolate Sauce,136,liters,6.12,90.6,922.92,Net 45,Approved,09-01-2025
INV000927,SeaCatch Ltd.,"22691 James Mountain, Tashatown, TX 94967",7135558321,praviiabi@gmail.com,12-01-2025,Black Pepper,148,grams,3.36,16.99,514.27,Net 45,Approved,26-02-2025
INV000928,BeverageBay,"514 Moore Alley Suite 828, Port Colleenhaven, PA 26572",6465559911,praviiabi@gmail.com,16-04-2025,Sugar,124,kg,6.16,83.81,847.65,Net 45,Approved,31-05-2025
INV000929,SeaCatch Ltd.,"22691 James Mountain, Tashatown, TX 94967",7135558321,praviiabi@gmail.com,09-12-2024,Coriander,90,grams,16.17,67.34,1522.64,Net 15,Approved,24-12-2024
INV000930,MeatMaster Co,"71822 Arroyo Expressway, Allisonchester, IL 71187",3235552290,praviiabi@gmail.com,17-11-2024,Prawns,122,kg,5.46,50.65,716.77,Net 60,Rejected,16-01-2025
INV000931,DessertCart,"433 Jill Springs, New Roberttown, CO 29158",9175552233,praviiabi@gmail.com,31-07-2024,Cumin,134,grams,5.74,30.09,799.25,Net 30,Rejected,30-08-2024
INV000932,SeaCatch Ltd.,"22691 James Mountain, Tashatown, TX 94967",7135558321,praviiabi@gmail.com,16-06-2024,Eggs,92,pieces,10.29,77.6,1024.28,Net 60,Approved,15-08-2024
INV000933,OilWell Traders,"341 Michelle Light, Shawnstad, GA 49021",4155557832,praviiabi@gmail.com,01-02-2025,Sugar,112,kg,11.76,27.92,1345.04,Net 60,Approved,02-04-2025
INV000934,Golden Grains,"16155 Roman Stream Suite 816, New Kellystad, OK 25704",3125556754,praviiabi@gmail.com,29-03-2024,Garlic,56,kg,15.68,93.93,972.01,Net 60,Approved,28-05-2024
INV000935,SpiceHub,"76724 John Points Suite 969, Coxberg, NY 65187",4085559921,praviiabi@gmail.com,25-09-2024,Butter,57,kg,8.19,18,484.83,Net 30,Approved,25-10-2024
INV000936,Dairy Delights,"809 Burns Creek, Natashaport, IA 08093",6465551188,praviiabi@gmail.com,29-11-2024,Milk,26,liters,20.42,59.88,590.8,Net 45,Rejected,13-01-2025
INV000937,SeaCatch Ltd.,"22691 James Mountain, Tashatown, TX 94967",7135558321,praviiabi@gmail.com,27-03-2024,Chicken Breast,81,kg,20.29,126.88,1770.37,Net 45,Approved,11-05-2024
INV000938,BeverageBay,"514 Moore Alley Suite 828, Port Colleenhaven, PA 26572",6465559911,praviiabi@gmail.com,08-08-2024,Fish Fillet,1,kg,5.95,0.31,6.26,Net 15,Approved,23-08-2024
INV000939,SeaCatch Ltd.,"22691 James Mountain, Tashatown, TX 94967",7135558321,praviiabi@gmail.com,05-04-2025,Cheese,109,kg,18.37,234.13,2236.46,Net 60,Approved,04-06-2025
INV000940,Organic Fruits Co.,"192 Frank Light Suite 835, East Lydiamouth, MO 35594",8185553300,praviiabi@gmail.com,12-01-2025,Mint Leaves,100,grams,9.24,55.64,979.64,Net 60,Approved,13-03-2025
INV000941,Dairy Delights,"809 Burns Creek, Natashaport, IA 08093",6465551188,praviiabi@gmail.com,13-02-2025,Rice,117,kg,12.13,156.3,1575.51,Net 45,Approved,30-03-2025
INV000942,DessertCart,"433 Jill Springs, New Roberttown, CO 29158",9175552233,praviiabi@gmail.com,27-08-2024,Mint Leaves,85,grams,13.81,63.77,1237.62,Net 60,Rejected,26-10-2024
INV000943,SeaCatch Ltd.,"22691 James Mountain, Tashatown, TX 94967",7135558321,praviiabi@gmail.com,05-02-2024,Cream,59,liters,22.55,83.29,1413.74,Net 60,Approved,05-04-2024
INV000944,FreshFarm Produce,"386 Shane Harbors, Port Lindachester, MA 36922",2125551034,praviiabi@gmail.com,20-06-2024,Flour,132,kg,24.72,85.62,3348.66,Net 45,Approved,04-08-2024
